Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2019,7,24,18:00,UTC,0,1016.3,66,0,-1,22.6,15.8,48901,340,2.7,1.8
2019,7,24,19:00,UTC,0,1016.6,74,0,-1,20.7,15.9,50000,306,1.6,1.1
2019,7,24,20:00,UTC,0,1017.2,88,0,-1,17.5,15.6,40176,0,0,0
2019,7,24,21:00,UTC,0,1017.3,91,0,-1,15.1,13.6,28239,0,0,0
2019,7,24,22:00,UTC,0,1017.7,98,0,-1,14.5,14.1,11447,38,1,0.7
2019,7,24,23:00,UTC,2,1018,99,0,-1,12.7,12.6,223,4,1.4,1
2019,7,25,00:00,UTC,3,1018.1,99,0,-1,12.2,12.1,546,120,1,0.6
2019,7,25,01:00,UTC,9,1018.2,100,0,-1,11.6,11.6,1764,98,0.8,0.6
2019,7,25,02:00,UTC,1,1018.6,100,0,-1,11.8,11.8,10215,0,0,0
2019,7,25,03:00,UTC,1,1018.6,96,0,-1,13.3,12.7,23510,0,0,0
2019,7,25,04:00,UTC,0,1018.7,89,0,-1,16,14.2,29706,16,1.1,0.6
2019,7,25,05:00,UTC,0,1018.8,78,0,-1,19.3,15.3,36348,152,1.3,0.7
2019,7,25,06:00,UTC,0,1019,71,0,-1,22,16.6,35957,122,1.5,0.7
2019,7,25,07:00,UTC,0,1019.1,62,0,-1,23.7,16,44077,228,3.5,1.9
2019,7,25,08:00,UTC,0,1019.1,49,0,-1,25.4,14.1,44540,208,2.5,1.3
2019,7,25,09:00,UTC,0,1019.1,47,0,-1,26.6,14.4,35324,156,2.7,1.3
2019,7,25,10:00,UTC,0,1019,45,0,-1,27.1,14,44123,183,2.3,1.1
2019,7,25,11:00,UTC,0,1019,43,0,-1,27.8,14.2,41294,346,2.8,1.6
2019,7,25,12:00,UTC,0,1018.9,42,0,-1,27.8,13.6,39182,85,2.7,1.2
2019,7,25,13:00,UTC,5,1018.8,45,0,-1,28.4,15.4,40915,354,4,2.1
2019,7,25,14:00,UTC,0,1018.7,44,0,-1,28.4,14.9,38418,129,3.4,2
2019,7,25,15:00,UTC,0,1018.6,43,0,-1,28.3,14.7,49986,137,3.8,2.2
2019,7,25,16:00,UTC,0,1018.9,40,0,-1,28.3,13.3,49484,68,2.6,1.6
2019,7,25,17:00,UTC,0,1019.1,44,0,-1,27.7,14.3,49763,77,1.9,1.3
2019,7,25,18:00,UTC,1,1019.5,65,0,-1,25.1,18,42637,11,3.4,2.7
2019,7,25,19:00,UTC,0,1019.7,67,0,-1,24.1,17.7,50000,354,1.8,1.4
2019,7,25,20:00,UTC,0,1019.9,84,0,-1,20.7,17.9,46231,342,1.9,1.3
2019,7,25,21:00,UTC,0,1020.6,87,0,-1,19.9,17.6,43991,109,3.6,1.9
2019,7,25,22:00,UTC,0,1021.1,88,0,-1,18.9,17,48967,134,2,1.4
2019,7,25,23:00,UTC,0,1021.3,93,0,-1,17.7,16.5,35163,27,0.9,0.7
2019,7,26,00:00,UTC,0,1021.6,93,0,-1,16.7,15.6,32897,352,1.2,0.7
2019,7,26,01:00,UTC,0,1021.9,97,0,-1,14.4,14,6145,12,0.8,0.5
2019,7,26,02:00,UTC,0,1022.1,94,0,-1,14.2,13.1,29348,90,1.2,0.8
2019,7,26,03:00,UTC,0,1022.3,89,0,-1,14.9,13.1,28069,83,1.6,1.2
2019,7,26,04:00,UTC,0,1022.7,80,0,-1,17.7,14.2,33413,,,
2019,7,26,05:00,UTC,0,1023,72,0,-1,20.3,15.1,37943,132,1.9,1.1
2019,7,26,06:00,UTC,0,1023.1,60,0,-1,23.3,15,34263,144,2.1,1.3
2019,7,26,07:00,UTC,0,1023.1,54,0,-1,24.6,14.6,36175,151,3.9,2.7
2019,7,26,08:00,UTC,0,1023,43,0,-1,26.4,12.7,42259,160,4.6,2.6
2019,7,26,09:00,UTC,0,1022.9,44,0,-1,27,13.6,33181,105,3.1,1.6
2019,7,26,10:00,UTC,0,1022.7,37,0,-1,27.5,11.5,39403,71,3.8,2.1
2019,7,26,11:00,UTC,0,1022.4,34,0,-1,28.2,11,34647,88,4.4,2.1
2019,7,26,12:00,UTC,0,1022.2,36,0,-1,28.5,11.8,32064,70,3.7,2.6
2019,7,26,13:00,UTC,0,1021.9,39,0,-1,29,13.5,38458,73,4,2.3
2019,7,26,14:00,UTC,0,1021.5,36,0,-1,29.1,12.6,37802,36,3.8,2.6
2019,7,26,15:00,UTC,0,1021.5,38,0,-1,28.9,13,45443,1,4,2
2019,7,26,16:00,UTC,0,1021.3,35,0,-1,28.8,11.7,47223,8,2.2,1.5
2019,7,26,17:00,UTC,0,1021.3,48,0,-1,27.8,15.7,50000,6,2.5,1.7
2019,7,26,18:00,UTC,0,1021.3,52,0,-1,26.4,15.9,45207,18,1.3,0.8
2019,7,26,19:00,UTC,0,1021.3,60,0,-1,24.4,16.1,50000,34,1.4,0.7
2019,7,26,20:00,UTC,0,1021.6,77,0,-1,20.9,16.7,46772,6,1.6,1.2
2019,7,26,21:00,UTC,0,1021.8,80,0,-1,19.9,16.3,39275,310,0.8,0.6
2019,7,26,22:00,UTC,0,1022.1,86,0,-1,18.4,16.1,34120,5,1.4,0.8
2019,7,26,23:00,UTC,0,1022.1,95,0,-1,16.4,15.6,22630,23,0.9,0.5
2019,7,27,00:00,UTC,0,1022.3,97,0,-1,15.7,15.2,16491,351,0.9,0.8
2019,7,27,01:00,UTC,0,1022.4,98,0,-1,14.3,14,2968,7,1.3,1
2019,7,27,02:00,UTC,0,1022.2,97,0,-1,14.6,14.1,21698,0,0,0
2019,7,27,03:00,UTC,0,1022.3,91,0,-1,16.2,14.7,21126,24,1,0.7
2019,7,27,04:00,UTC,0,1022.2,86,0,-1,18.4,16,22649,0,0,0
2019,7,27,05:00,UTC,0,1022.2,77,0,-1,20.7,16.5,27872,0,0,0
2019,7,27,06:00,UTC,0,1022.1,67,0,-1,23.6,17.1,36280,0,0,0
2019,7,27,07:00,UTC,0,1021.9,58,0,-1,26.6,17.8,34930,209,1.4,0.5
2019,7,27,08:00,UTC,0,1021.6,48,0,-1,28,16.1,44081,240,3.2,1.7
2019,7,27,09:00,UTC,0,1021.3,45,0,-1,28.8,15.8,32902,105,2.5,1.3
2019,7,27,10:00,UTC,0,1021,43,0,-1,29,15,36939,148,2.9,0.9
2019,7,27,11:00,UTC,0,1020.5,40,0,-1,29.7,14.5,33093,194,3.9,1.6
2019,7,27,12:00,UTC,0,1019.8,39,0,-1,30.2,14.8,29519,210,4.3,2.7
2019,7,27,13:00,UTC,0,1019.2,36,0,-1,31.2,14.3,38223,221,4.9,2.5
2019,7,27,14:00,UTC,0,1018.7,37,0,-1,30.8,14.4,37097,32,3.3,1.5
2019,7,27,15:00,UTC,0,1018.3,42,0,-1,29.5,15.2,36889,322,7.1,5.1
2019,7,27,16:00,UTC,0,1018,43,0,-1,28.7,14.8,47542,329,6.7,4.5
2019,7,27,17:00,UTC,0,1017.7,47,0,-1,27.5,15.1,48769,336,5.9,4.1
2019,7,27,18:00,UTC,0,1017.7,53,0,-1,25.9,15.7,46670,347,3.6,2.6
2019,7,27,19:00,UTC,0,1017.7,60,0,-1,24.1,15.8,44234,328,2.7,2
2019,7,27,20:00,UTC,0,1017.6,69,0,-1,21.7,15.8,45062,352,2.2,1.5
2019,7,27,21:00,UTC,0,1017.4,79,0,-1,19.3,15.5,43054,0,0,0
2019,7,27,22:00,UTC,0,1017.5,84,0,-1,18.1,15.3,36221,255,1.1,0.8
2019,7,27,23:00,UTC,0,1017.3,90,0,-1,16.4,14.7,33239,0,0,0
2019,7,28,00:00,UTC,0,1017.2,94,0,-1,15.6,14.7,27247,291,1.5,1.1
2019,7,28,01:00,UTC,0,1017.2,97,0,-1,14.7,14.3,19092,225,0.7,0.5
2019,7,28,02:00,UTC,0,1017.1,97,0,-1,13.9,13.5,13510,0,0,0
2019,7,28,03:00,UTC,0,1017,91,0,-1,15.3,13.8,21577,0,0,0
2019,7,28,04:00,UTC,0,1016.7,84,0,-1,18.3,15.6,27199,172,1,0.8
2019,7,28,05:00,UTC,0,1016.3,75,0,-1,21.7,17,32476,31,1.6,0.7
2019,7,28,06:00,UTC,0,1016.3,72,0,-1,23.5,18.1,38540,15,3.5,2.5
2019,7,28,07:00,UTC,5,1016.6,71,0,-1,23.1,17.6,37856,28,6.9,4.4
2019,7,28,08:00,UTC,7,1016.8,71,0,-1,22.6,17,48539,15,6.8,4.2
2019,7,28,09:00,UTC,7,1016.6,67,0,-1,24.2,17.7,40762,9,5.2,3.3
2019,7,28,10:00,UTC,6,1016.5,57,0,-1,24.9,15.8,35715,25,7.6,5
2019,7,28,11:00,UTC,7,1016.7,46,0,-1,25.1,12.6,40515,21,9,5.5
2019,7,28,12:00,UTC,1,1016.6,39,0,-1,25.3,10.3,41858,50,8.9,6.5
2019,7,28,13:00,UTC,0,1016.4,38,0,-1,25.1,9.9,34095,38,7.6,5.5
2019,7,28,14:00,UTC,0,1016.3,36,0,-1,24.4,8.3,44620,24,8.8,5.9
2019,7,28,15:00,UTC,0,1016,36,0,-1,23.8,8,47133,46,7.5,5
2019,7,28,16:00,UTC,0,1016.1,38,0,-1,23,8,47110,47,7.8,5.1
2019,7,28,17:00,UTC,0,1015.9,48,0,-1,21.2,9.6,50000,12,7.3,5.1
2019,7,28,18:00,UTC,0,1015.9,52,0,-1,19.5,9.4,50000,9,6.1,4.7
2019,7,28,19:00,UTC,0,1016.4,59,0,-1,17.6,9.5,50000,16,5.7,4.6
2019,7,28,20:00,UTC,0,1016.8,66,0,-1,15.5,9.2,50000,18,4.1,3.3
2019,7,28,21:00,UTC,0,1017.2,72,0,-1,13.7,8.8,50000,19,3.8,2.9
2019,7,28,22:00,UTC,0,1017.5,78,0,-1,11.7,8,50000,28,3.7,2.7
2019,7,28,23:00,UTC,0,1017.8,77,0,-1,10.1,6.2,50000,37,3.9,2.5
2019,7,29,00:00,UTC,0,1017.9,75,0,-1,10.2,6.1,50000,26,3,2.1
2019,7,29,01:00,UTC,0,1017.9,78,0,-1,9.4,5.7,50000,32,3.3,2.2
2019,7,29,02:00,UTC,0,1017.8,82,0,-1,8.9,6,50000,278,1.6,0.7
2019,7,29,03:00,UTC,0,1017.6,79,0,-1,9.9,6.4,49637,5,2.5,1.8
2019,7,29,04:00,UTC,0,1017.5,80,0,-1,10.9,7.6,46574,19,2.4,1.4
2019,7,29,05:00,UTC,0,1017.2,73,0,-1,13.2,8.5,40119,2,2.6,1.9
2019,7,29,06:00,UTC,0,1016.9,57,0,-1,15.5,6.9,46584,23,4.4,2.9
2019,7,29,07:00,UTC,0,1016.7,54,0,-1,16.6,7.4,38947,35,7.4,5
2019,7,29,08:00,UTC,0,1016.3,46,0,-1,17.1,5.5,38932,27,6.7,4.9
2019,7,29,09:00,UTC,7,1015.8,49,0,-1,17.6,6.7,37156,9,7.1,4.8
2019,7,29,10:00,UTC,7,1015.2,52,0,-1,18.3,8.2,33385,336,7.2,5.4
2019,7,29,11:00,UTC,6,1015,55,0,-1,18.1,8.8,34399,345,11.4,7.9
2019,7,29,12:00,UTC,1,1014.7,51,0,-1,17.5,7.3,37510,358,11,7.7
2019,7,29,13:00,UTC,1,1014.7,52,0,-1,17.1,7.2,45692,354,11.3,8
2019,7,29,14:00,UTC,0,1014.8,53,0,-1,16.5,6.7,46548,7,10.4,7.8
2019,7,29,15:00,UTC,0,1014.9,53,0,-1,15.4,5.9,48222,10,11.5,8.5
2019,7,29,16:00,UTC,0,1014.9,54,0,-1,14.3,5,50000,6,11.5,8.8
2019,7,29,17:00,UTC,0,1015.1,55,0,-1,13.2,4.3,50000,4,12.1,7.8
2019,7,29,18:00,UTC,0,1015.3,57,0,-1,12.6,4.3,50000,14,9.5,6.4
2019,7,29,19:00,UTC,0,1015.9,62,0,-1,11.1,4.1,50000,18,8.4,5.6
2019,7,29,20:00,UTC,0,1016.4,70,0,-1,9.3,4.1,50000,18,5.7,4.2
2019,7,29,21:00,UTC,0,1016.9,76,0,-1,8.1,4.1,50000,19,4.1,3.2
2019,7,29,22:00,UTC,1,1017.4,79,0,-1,7.3,3.9,50000,17,4.1,3.3
2019,7,29,23:00,UTC,0,1017.8,79,0,-1,7,3.6,50000,18,5.6,4
2019,7,30,00:00,UTC,0,1018.1,83,0,-1,6.2,3.5,50000,17,4.7,3.4
2019,7,30,01:00,UTC,0,1018.4,84,0,-1,5.9,3.4,50000,16,4.2,3.3
2019,7,30,02:00,UTC,0,1018.5,86,0,-1,5.4,3.3,50000,10,3.8,3.2
2019,7,30,03:00,UTC,0,1018.6,85,0,-1,6.1,3.7,48862,7,3.6,3.1
2019,7,30,04:00,UTC,0,1018.7,83,0,-1,7.3,4.5,50000,19,4.8,3.4
2019,7,30,05:00,UTC,0,1018.8,77,0,-1,8.9,5.1,44104,24,7.3,4.5
2019,7,30,06:00,UTC,7,1018.7,74,0,-1,9.9,5.4,43731,24,8.5,5.7
2019,7,30,07:00,UTC,6,1018.5,67,0,-1,11.3,5.3,50000,36,9.5,5.7
2019,7,30,08:00,UTC,6,1018.6,64,0,-1,11.6,5,37517,26,11.4,6.3
2019,7,30,09:00,UTC,6,1018.2,60,0,-1,12.6,5,48380,24,10,6.4
2019,7,30,10:00,UTC,4,1017.9,58,0,-1,12.7,4.6,29937,12,11.8,7.6
2019,7,30,11:00,UTC,7,1018.3,62,0,-1,11.8,4.8,37841,9,11.6,8.6
2019,7,30,12:00,UTC,6,1018.2,64,0,-1,11.8,5.2,38080,14,12.7,8.3
2019,7,30,13:00,UTC,7,1017.9,65,0,-1,12,5.8,35200,15,13,8.9
2019,7,30,14:00,UTC,7,1017.5,67,0,-1,12,6.1,44306,354,13.1,9.7
2019,7,30,15:00,UTC,7,1017.2,67,0,-1,11.4,5.5,45949,356,12.6,9.3
2019,7,30,16:00,UTC,7,1016.9,64,0,-1,11.9,5.2,47369,358,12.1,9.3
2019,7,30,17:00,UTC,7,1016.8,65,0,-1,11.7,5.4,50000,2,11.1,8.4
2019,7,30,18:00,UTC,2,1016.9,66,0,-1,11.6,5.4,50000,5,9.7,6.8
2019,7,30,19:00,UTC,7,1017.1,71,0,-1,11,5.9,50000,12,6.1,4.5
2019,7,30,20:00,UTC,7,1017.2,72,0,-1,10.8,6,50000,4,5.2,3.9
2019,7,30,21:00,UTC,8,1017,76,0,-1,10.4,6.4,50000,342,5.1,4.1
2019,7,30,22:00,UTC,7,1016.8,77,0,-1,10.4,6.5,50000,352,6.1,4.5
2019,7,30,23:00,UTC,7,1016.9,76,0,-1,10.3,6.3,50000,359,6.4,4.7
2019,7,31,00:00,UTC,6,1016.8,78,0,-1,9.9,6.3,50000,1,6.7,4.8
2019,7,31,01:00,UTC,3,1016.9,78,0,-1,9.5,5.7,49525,4,6.2,4.5
2019,7,31,02:00,UTC,1,1017.2,82,0,-1,8.7,5.8,50000,1,5.6,4.5
2019,7,31,03:00,UTC,0,1017.3,82,0,-1,8.4,5.6,40145,4,6.1,4.3
2019,7,31,04:00,UTC,0,1017.4,79,0,-1,8.8,5.4,28953,8,8,5.3
2019,7,31,05:00,UTC,0,1017.5,69,0,-1,9.4,4,33643,20,9.1,6.5
2019,7,31,06:00,UTC,0,1017.5,67,0,-1,10,4.2,38677,19,9.6,6.9
2019,7,31,07:00,UTC,0,1017.5,63,0,-1,10.8,4,33109,2,9.7,7.2
2019,7,31,08:00,UTC,1,1017.6,61,0,-1,12.5,5.2,35056,11,8.8,6.3
2019,7,31,09:00,UTC,1,1017.7,59,0,-1,12.7,4.8,32316,354,8.9,6.7
2019,7,31,10:00,UTC,1,1017.8,58,0,-1,13,5,28224,349,10,6.5
2019,7,31,11:00,UTC,2,1017.8,58,0,-1,13,4.9,34483,348,10.2,7.6
2019,7,31,12:00,UTC,1,1018,58,0,-1,13,4.9,41582,350,12.7,7.4
2019,7,31,13:00,UTC,0,1017.8,59,0,-1,13.3,5.4,29882,346,8.3,5.5
2019,7,31,14:00,UTC,0,1017.7,58,0,-1,12.9,4.8,33258,348,9,6.3
2019,7,31,15:00,UTC,0,1017.4,59,0,-1,13,5.2,42506,360,8.6,6
2019,7,31,16:00,UTC,0,1017.3,61,0,-1,12.6,5.3,41361,2,8.8,6.2
2019,7,31,17:00,UTC,0,1017.6,65,0,-1,11.4,5,40882,351,8,6.2
2019,7,31,18:00,UTC,0,1017.7,69,0,-1,10.2,4.8,40594,5,5.9,4.4
2019,7,31,19:00,UTC,0,1017.8,77,0,-1,8.8,4.9,29127,360,4.7,3.9
2019,7,31,20:00,UTC,0,1018,82,0,-1,7.7,4.9,25555,7,4.6,3.8
2019,7,31,21:00,UTC,0,1018.2,87,0,-1,6.9,4.8,21276,15,3.9,3.2
2019,7,31,22:00,UTC,0,1018.4,90,0,-1,5.9,4.4,19549,13,3.9,3.2
2019,7,31,23:00,UTC,0,1018.5,92,0,-1,5.1,3.8,19105,18,3,2.3
2019,8,1,00:00,UTC,1,1018.5,97,0,-1,4.1,3.8,12899,11,1.1,0.7
2019,8,1,01:00,UTC,7,1018.4,94,0,-1,5.9,5,21098,327,1.4,0.8
2019,8,1,02:00,UTC,8,1018.3,92,0,-1,7.2,5.9,20759,0,0,0
2019,8,1,03:00,UTC,8,1018.3,93,0,-1,7.7,6.6,18467,338,2.3,1.8
2019,8,1,04:00,UTC,7,1018,86,0,-1,9.2,6.9,23005,346,2.9,2
2019,8,1,05:00,UTC,4,1017.8,85,0,-1,10.5,8.1,22203,345,4.5,3.1
2019,8,1,06:00,UTC,1,1017.6,77,0,-1,13,9.1,26404,4,6.3,4.6
2019,8,1,07:00,UTC,7,1017.2,71,0,-1,13.9,8.7,32812,14,5.7,4
2019,8,1,08:00,UTC,7,1016.9,65,0,-1,14.2,7.6,35455,354,5.7,3.8
2019,8,1,09:00,UTC,7,1016.5,58,0,-1,15,6.8,35479,18,5,2.9
2019,8,1,10:00,UTC,7,1016.1,58,0,-1,15.8,7.7,30978,358,3.2,2
2019,8,1,11:00,UTC,7,1015.5,53,0,-1,16.4,6.6,32194,8,5,2.1
2019,8,1,12:00,UTC,2,1014.9,49,0,-1,17.3,6.4,27934,310,2.6,1.3
2019,8,1,13:00,UTC,1,1014.5,47,0,-1,17.9,6.4,32212,327,6.5,3.5
2019,8,1,14:00,UTC,0,1014.1,48,0,-1,18.3,7.2,29993,317,5.2,3.5
2019,8,1,15:00,UTC,0,1013.8,50,0,-1,18,7.3,43119,319,5.5,3.3
2019,8,1,16:00,UTC,0,1013.6,50,0,-1,17.8,7.1,38175,317,4.9,3.8
2019,8,1,17:00,UTC,7,1013.2,56,0,-1,16.9,8,41903,312,3.3,2.5
2019,8,1,18:00,UTC,7,1013,61,0,-1,16.3,8.8,46708,330,3.4,2.7
2019,8,1,19:00,UTC,7,1013.1,67,0,-1,14.9,8.9,44294,335,5.1,3.4
2019,8,1,20:00,UTC,7,1013.3,74,0,-1,13.8,9.3,40834,345,4.5,3.4
2019,8,1,21:00,UTC,1,1013.3,86,0,-1,11.2,8.9,22318,343,2.3,1.9
2019,8,1,22:00,UTC,7,1013.5,89,0,-1,10.9,9.1,23143,357,1.9,1.4
2019,8,1,23:00,UTC,0,1013.6,96,0,-1,9,8.4,11142,11,2.1,1.7
2019,8,2,00:00,UTC,0,1013.6,99,0,-1,8.6,8.5,6880,325,1.5,1
2019,8,2,01:00,UTC,0,1013.8,99,0,-1,7.1,7,1719,17,2,1.3
2019,8,2,02:00,UTC,0,1013.8,99,0,-1,5.8,5.7,460,0,0,0
2019,8,2,03:00,UTC,0,1013.9,100,0,-1,7.1,7,661,28,1.9,1.3
2019,8,2,04:00,UTC,7,1013.8,86,0,-1,10.7,8.5,35945,10,2.3,1
2019,8,2,05:00,UTC,6,1014,77,0,-1,11.6,7.6,50000,50,4.1,2.7
2019,8,2,06:00,UTC,1,1014.1,58,0,-1,13.8,5.6,42049,47,5.7,3.9
2019,8,2,07:00,UTC,2,1014.2,55,0,-1,14.5,5.5,46391,46,8,5.2
2019,8,2,08:00,UTC,0,1014.2,55,0,-1,15.1,6,45662,31,7.4,5.5
2019,8,2,09:00,UTC,7,1014.4,60,0,-1,15.2,7.4,50000,13,7.6,5.1
2019,8,2,10:00,UTC,7,1014.4,64,0,-1,15.9,9.2,44955,359,9.2,6.9
2019,8,2,11:00,UTC,7,1014.6,62,0,-1,14.6,7.3,44599,4,9.2,6.7
2019,8,2,12:00,UTC,5,1014.7,57,0,-1,13.9,5.5,43563,5,10.2,6.9
2019,8,2,13:00,UTC,3,1014.6,52,0,-1,15,5.2,39755,6,10.4,6.7
2019,8,2,14:00,UTC,4,1014.3,57,0,-1,15.1,6.5,39846,20,8.6,5.6
2019,8,2,15:00,UTC,5,1014.3,56,0,-1,14.3,5.7,50000,3,8.6,6.3
2019,8,2,16:00,UTC,1,1014.4,58,0,-1,13.9,5.8,46243,355,9.9,7.5
2019,8,2,17:00,UTC,0,1014.6,63,0,-1,12.8,5.9,48334,352,9.6,7
2019,8,2,18:00,UTC,0,1014.6,70,0,-1,11.1,5.8,50000,359,7.3,5.4
2019,8,2,19:00,UTC,0,1014.8,77,0,-1,9.4,5.6,50000,1,5.6,4.6
2019,8,2,20:00,UTC,0,1015,85,0,-1,7.5,5.1,50000,358,4.2,3.4
2019,8,2,21:00,UTC,0,1015.2,89,0,-1,6.5,4.8,50000,351,2.9,2.4
2019,8,2,22:00,UTC,0,1015.1,91,0,-1,5.8,4.4,46979,5,3.2,2.7
2019,8,2,23:00,UTC,0,1015.3,93,0,-1,5.4,4.3,47404,17,2.2,1.5
2019,8,3,00:00,UTC,0,1015.2,96,0,-1,4.7,4,30703,14,3.1,2.4
2019,8,3,01:00,UTC,0,1015.2,97,0,-1,3.4,3.1,21361,23,2.4,1.8
2019,8,3,02:00,UTC,7,1015.4,98,0,-1,4,3.8,27832,23,3,2.1
2019,8,3,03:00,UTC,8,1015.5,91,0,-1,6.7,5.4,35220,23,3.6,2.2
2019,8,3,04:00,UTC,8,1015.4,90,0,-1,7.7,6.1,37941,17,2,1.2
2019,8,3,05:00,UTC,8,1015.5,82,0,-1,8.1,5.2,47688,3,3.8,2.5
2019,8,3,06:00,UTC,7,1015.1,71,0,-1,11.4,6.2,44264,11,6.1,4
2019,8,3,07:00,UTC,7,1015,63,0,-1,12.7,5.9,34243,12,7.3,4.6
2019,8,3,08:00,UTC,7,1015,66,0,-1,12,5.8,40204,18,5.8,3.6
2019,8,3,09:00,UTC,8,1014.8,57,0,-1,12,3.8,39703,38,5.4,3.8
2019,8,3,10:00,UTC,6,1014.5,51,0,-1,12.6,2.6,40245,25,5.6,3.6
2019,8,3,11:00,UTC,7,1014.4,48,0,-1,13.7,2.8,39006,34,8.1,3.5
2019,8,3,12:00,UTC,7,1014.3,48,0,-1,13.5,2.8,46625,18,5.9,3.9
2019,8,3,13:00,UTC,7,1013.9,55,0,-1,13.6,4.7,44286,23,6.2,4.2
2019,8,3,14:00,UTC,7,1013.9,56,0,-1,13.5,4.9,47407,356,6.1,4.6
2019,8,3,15:00,UTC,7,1013.8,53,0,-1,13.4,4.1,43046,9,6.2,4.5
2019,8,3,16:00,UTC,7,1013.6,56,0,-1,13.1,4.5,49823,8,6.5,4.7
2019,8,3,17:00,UTC,0,1013.5,54,0,-1,12.6,3.6,49645,356,7,4.7
2019,8,3,18:00,UTC,0,1013.7,58,0,-1,10.9,3,50000,10,5.7,4.2
2019,8,3,19:00,UTC,0,1013.8,63,0,-1,8.9,2.3,45115,355,4.9,3.3
2019,8,3,20:00,UTC,0,1013.9,74,0,-1,6.7,2.3,47487,13,2.6,1.7
2019,8,3,21:00,UTC,0,1013.9,81,0,-1,6.2,3.2,44071,1,3.4,2.6
2019,8,3,22:00,UTC,0,1013.9,85,0,-1,5.8,3.4,42722,14,3.8,3.1
2019,8,3,23:00,UTC,6,1014.2,89,0,-1,5.4,3.8,43542,7,2.7,1.9
2019,8,4,00:00,UTC,8,1014.2,85,0,-1,6.9,4.5,47137,3,3.2,2.4
2019,8,4,01:00,UTC,6,1014.4,89,0,-1,5.6,3.8,48089,350,3,2.3
2019,8,4,02:00,UTC,7,1014.5,89,0,-1,5.1,3.4,49909,5,2.7,2.3
2019,8,4,03:00,UTC,7,1014.3,85,0,-1,6.5,4.1,45586,352,2.1,1.5
2019,8,4,04:00,UTC,1,1014.1,75,0,-1,8.5,4.3,45815,357,3,2.3
2019,8,4,05:00,UTC,0,1014.1,70,0,-1,10.3,5.1,46708,352,4.5,3.7
2019,8,4,06:00,UTC,0,1013.9,60,0,-1,11.9,4.3,40957,353,6.6,5.1
2019,8,4,07:00,UTC,1,1013.6,56,0,-1,12.6,4.1,33875,346,7.4,4.6
2019,8,4,08:00,UTC,3,1013.3,50,0,-1,13.8,3.7,39203,343,7.5,4.4
2019,8,4,09:00,UTC,3,1012.8,49,0,-1,14.3,3.6,50000,336,7.5,5.1
2019,8,4,10:00,UTC,7,1012.6,58,0,-1,13.4,5.3,44907,351,8.6,6.4
2019,8,4,11:00,UTC,7,1012.4,59,0,-1,13.4,5.7,38317,344,8.9,7
2019,8,4,12:00,UTC,7,1011.9,52,0,-1,14.5,4.7,39776,329,9.3,6.3
2019,8,4,13:00,UTC,3,1011.3,47,0,-1,15.3,3.9,44726,344,9.2,6.9
2019,8,4,14:00,UTC,2,1010.7,44,0,-1,15.8,3.5,47338,342,10.8,6.4
2019,8,4,15:00,UTC,0,1010.5,43,0,-1,15.2,2.7,44297,334,8.8,6.6
2019,8,4,16:00,UTC,0,1010.2,42,0,-1,15,2.1,50000,358,8.1,6.1
2019,8,4,17:00,UTC,0,1010,46,0,-1,14,2.7,50000,349,6.8,5.1
2019,8,4,18:00,UTC,0,1009.9,58,0,-1,12.5,4.4,50000,315,6.6,4.1
2019,8,4,19:00,UTC,0,1009.7,68,0,-1,10.6,5,50000,290,3.9,2.8
2019,8,4,20:00,UTC,0,1009.3,79,0,-1,8.4,4.9,50000,301,3.1,2
2019,8,4,21:00,UTC,0,1009.2,82,0,-1,7,4.2,50000,266,1.6,1.1
2019,8,4,22:00,UTC,0,1009,89,0,-1,6.4,4.7,50000,251,1.8,1.3
2019,8,4,23:00,UTC,0,1008.8,95,0,-1,5.1,4.3,37445,221,1.4,1.2
2019,8,5,00:00,UTC,0,1008.7,98,0,-1,4.5,4.2,18523,213,1.7,1.3
2019,8,5,01:00,UTC,0,1008.2,99,0,-1,3.9,3.7,12446,216,1.2,0.8
2019,8,5,02:00,UTC,9,1007.8,100,0,-1,5.3,5.2,269,232,2.4,1.2
2019,8,5,03:00,UTC,9,1007.5,100,0,-1,7.8,7.8,376,253,2.9,2
2019,8,5,04:00,UTC,9,1007.1,100,0,-1,9.2,9.2,937,240,3.1,2.2
2019,8,5,05:00,UTC,1,1006.9,94,0,-1,12.6,11.6,34568,250,3,2.1
2019,8,5,06:00,UTC,7,1006.6,80,0,-1,15.7,12.3,40617,300,4.9,2.7
2019,8,5,07:00,UTC,2,1006.5,69,0,-1,17.6,11.7,37796,323,5.4,3.2
2019,8,5,08:00,UTC,1,1006.6,59,0,-1,17.7,9.7,46294,14,4.4,2.9
2019,8,5,09:00,UTC,0,1006.6,42,0,-1,18.6,5.6,41300,337,7.2,4.6
2019,8,5,10:00,UTC,0,1006.5,36,0,-1,19.3,3.9,50000,339,7.8,5.2
2019,8,5,11:00,UTC,0,1006.2,32,0,-1,20,2.9,35026,2,8.2,5.8
2019,8,5,12:00,UTC,0,1006.2,30,0,-1,20,1.9,35166,4,7.5,4.5
